기준_년분기_코드,상권_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
2024-03-01,화양사거리,중식음식점,126413707.0,5618,110632573.0,15781134.0,23194512.0,19602277.0,20606785.0,22351285.0,24877714.0,14515935.0,1265199.0,239154.0,321652.0,53648908.0,11115772.0,44279029.0,16809192,62088548.0,37487585.0,1037521,26865617.0,28617754.0,16315808.0,22414849.0,4324583.0,4972,646,1097,809,1021,983,1062,573,73,5,21,2898,576,1834,284,3159,1732,70,1194,1460,846,1075,248
2024-03-01,화양사거리,일식음식점,38612964.0,1028,32981147.0,5631817.0,4282224.0,4143617.0,6893869.0,14389585.0,3271852.0,5631817.0,0.0,0.0,0.0,6532762.0,2144759.0,25850187.0,4085256,22291741.0,7581694.0,0,3477876.0,4756593.0,4828471.0,6500185.0,10310310.0,882,146,146,188,198,233,117,146,0,0,0,278,66,575,109,662,301,0,136,147,162,218,299
2024-03-01,화양사거리,분식전문점,12711892.0,1104,9639842.0,3072050.0,1782190.0,2211189.0,2349001.0,1746707.0,1550755.0,828583.0,2243467.0,131787.0,0.0,3342932.0,2205533.0,6393043.0,638597,4113028.0,6831667.0,303160,4543775.0,3130779.0,1470342.0,1455268.0,41372.0,824,280,131,198,190,161,144,81,199,13,0,278,157,586,70,401,664,33,472,307,137,109,8
2024-03-01,화양사거리,호프-간이주점,113572811.0,2410,86857311.0,26715500.0,14357548.0,20645104.0,13660181.0,19503648.0,18690830.0,17357523.0,9357977.0,37801657.0,0.0,854422.0,705729.0,14672929.0,59538074,70113173.0,30605609.0,493126,35930824.0,28603336.0,16285087.0,16044683.0,3361725.0,1822,588,321,423,318,394,366,385,203,778,0,86,60,353,1133,1500,752,16,812,650,345,342,87
2024-03-01,화양사거리,커피-음료,43745434.0,4842,27931071.0,15814363.0,5401523.0,5598608.0,4116877.0,4961744.0,7852319.0,8357458.0,7456905.0,2897819.0,334428.0,9007804.0,10879523.0,13550924.0,7074936,18056145.0,24154345.0,941693,17401245.0,13653352.0,4519551.0,4277598.0,1417052.0,3006,1836,684,519,434,534,835,982,854,456,35,798,1184,1489,880,2160,2641,123,2066,1507,547,439,122
2024-03-01,화양사거리,반찬가게,696000000.0,43736,337534691.0,358465309.0,83523925.0,0.0,81350477.0,89048276.0,83612013.0,220136491.0,138328818.0,0.0,0.0,103182497.0,352970105.0,239847398.0,0,123865633.0,572134367.0,66919250,461183198.0,87204227.0,19767033.0,57769798.0,3156494.0,22076,21660,5369,0,5227,5881,5599,12407,9253,0,0,6662,22935,14139,0,7334,36402,4342,28624,4655,1537,4136,442
2024-03-01,뚝섬유원지역 1번,한식음식점,396302661.0,11641,250402002.0,145900659.0,15086602.0,55114598.0,48164879.0,65947340.0,66088583.0,72271348.0,73629311.0,0.0,136599.0,121263924.0,43050186.0,209222067.0,22629885,180579189.0,140226134.0,145706,18597611.0,54019866.0,55415374.0,73380943.0,119245825.0,7418,4223,782,1668,1410,1810,1748,2083,2140,0,8,4880,1440,5176,137,5626,4793,16,513,1545,1828,2697,3821
2024-04-01,옥수역 6번,한식음식점,968093420.0,20327,674341101.0,293752319.0,133533902.0,113925345.0,152745829.0,127550644.0,146585381.0,161078637.0,132673682.0,24733522.0,2623874.0,203308651.0,76706100.0,471150387.0,189570886,478527124.0,349106721.0,549902,93695003.0,200760805.0,202261002.0,183055675.0,147311459.0,14818,5509,2932,2695,3107,2836,3248,3169,2340,368,175,6109,2241,8782,2652,10080,7991,30,1799,4376,4390,4102,3382
2024-04-01,옥수역 6번,제과점,48083176.0,4675,37459594.0,10623582.0,5395610.0,8543871.0,8382702.0,7234557.0,7902854.0,10623582.0,0.0,0.0,8771137.0,13444725.0,14589497.0,11277817.0,0,15561333.0,31772539.0,40641,1852421.0,8471909.0,10460742.0,15114836.0,11393322.0,3634,1041,563,821,748,686,816,1041,0,0,849,1277,1423,1126,0,1609,3021,12,224,926,996,1390,1082
2024-04-01,옥수역 6번,패스트푸드점,24660031.0,1001,14425082.0,10234949.0,1556600.0,2884032.0,1307742.0,5533972.0,3142736.0,5399971.0,4834978.0,0.0,0.0,2142924.0,5271986.0,12095103.0,5150018,6618975.0,12975814.0,103919,7113957.0,7695941.0,1889092.0,2249340.0,542540.0,503,498,55,54,71,181,142,262,236,0,0,88,284,482,147,349,602,5,328,409,72,113,23
2024-04-01,옥수역 6번,치킨전문점,207900156.0,5057,149417735.0,58482421.0,21915381.0,31282975.0,27074473.0,31876719.0,37268187.0,31005833.0,27476588.0,21928072.0,0.0,7387.0,5230174.0,83012544.0,97721979,128181444.0,53646824.0,381341,19798562.0,36031378.0,48160184.0,55031683.0,22425119.0,3695,1362,503,743,604,748,1097,807,555,422,0,0,198,2185,2252,3049,1523,17,581,908,1084,1407,575
2024-04-01,옥수역 6번,분식전문점,272293872.0,20529,204989745.0,67304127.0,47780790.0,45705239.0,31375623.0,43075871.0,37052222.0,38194725.0,29109402.0,0.0,14628783.0,95581276.0,67945328.0,81663621.0,12474864,132981567.0,99838355.0,1354277,16303079.0,50240259.0,69124123.0,66401029.0,29397154.0,14885,5644,3031,3025,2739,2902,3188,3184,2460,0,1002,7198,3949,7198,1182,9436,9873,202,1692,4983,5919,4102,2407
2024-04-01,옥수역 6번,호프-간이주점,62512387.0,1495,43312688.0,19199699.0,4424951.0,8665527.0,7594171.0,9617291.0,13010748.0,10942781.0,8256918.0,6577629.0,0.0,0.0,0.0,11047427.0,44887331,40984366.0,19460055.0,0,6268382.0,19532011.0,12703082.0,11728788.0,10212158.0,1096,399,130,239,180,220,327,249,150,140,0,0,0,359,996,949,526,0,172,434,314,302,253
2024-04-01,옥수역 6번,커피-음료,219507225.0,37596,141800940.0,77706285.0,25737046.0,30877722.0,30708178.0,29038423.0,25439571.0,42078010.0,35628275.0,0.0,37745281.0,72153501.0,62877212.0,41022406.0,5708825,86762150.0,110865047.0,3182682,34111904.0,62690620.0,36172723.0,39419134.0,22050134.0,25301,12295,4759,5192,5468,5144,4738,6461,5834,0,8072,11940,10436,6634,514,17137,18378,653,5673,11763,6528,7320,3582
2024-04-01,옥수역 6번,반찬가게,22306304.0,823,1535529.0,20770775.0,0.0,0.0,1028256.0,0.0,507273.0,16452099.0,4318676.0,0.0,0.0,4113025.0,1028256.0,17165023.0,0,16452099.0,5854205.0,0,0.0,5648554.0,16657750.0,0.0,0.0,412,411,0,0,137,0,275,137,274,0,0,137,137,549,0,137,686,0,0,549,274,0,0
2024-04-01,옥수터널,커피-음료,43672475.0,4989,24905855.0,18766620.0,4041146.0,5777452.0,5517809.0,2947666.0,6621782.0,9466377.0,9300243.0,0.0,8779374.0,14589070.0,15538543.0,4765488.0,0,13188231.0,29285325.0,185756,6859881.0,15757909.0,10618130.0,6503214.0,2548666.0,2957,2032,540,617,606,448,746,1019,1013,0,1209,1645,1688,447,0,1579,3354,37,943,1691,1258,729,275
2024-04-01,신금호역 4번,한식음식점,412434704.0,9558,296805336.0,115629368.0,68092918.0,71974956.0,56095847.0,44176569.0,56465046.0,68262127.0,47367241.0,0.0,2541205.0,107439623.0,62083786.0,204792197.0,35577893,219710387.0,132279166.0,731883,10337124.0,40283718.0,61910790.0,92365821.0,146360218.0,7696,1862,1718,1603,1495,1232,1648,1294,568,0,111,3821,1599,3526,501,5523,3556,17,456,1259,1464,2447,3434
2024-04-01,신금호역 4번,호프-간이주점,82551368.0,3209,50861524.0,31689844.0,364630.0,16145587.0,13124826.0,7433818.0,13792663.0,14668823.0,17021021.0,441801.0,1961633.0,18486258.0,8193672.0,35861745.0,17606259,46394888.0,36156480.0,222626,5093565.0,11346134.0,16988275.0,30116290.0,18784478.0,2041,1168,23,564,525,406,523,564,604,16,43,896,406,1320,528,1765,1444,25,242,585,651,1071,635
2024-04-01,신금호역 4번,커피-음료,10043523.0,1235,7382384.0,2661139.0,800000.0,1641451.0,1819690.0,1591709.0,1529534.0,2661139.0,0.0,0.0,2196891.0,5251813.0,2391710.0,203109.0,0,4058032.0,5135751.0,0,609327.0,2524352.0,2698446.0,1459068.0,1902590.0,937,298,108,216,274,174,165,298,0,0,315,573,306,41,0,497,655,0,100,330,398,166,158
2024-04-01,금동어린이공원,한식음식점,397714211.0,12498,283674444.0,114039767.0,53783151.0,54993908.0,60549829.0,56659281.0,57688275.0,70845312.0,43194455.0,7634923.0,11550382.0,139144103.0,48579841.0,158205602.0,32599360,206234316.0,130981199.0,70089,8455240.0,37597043.0,49827073.0,107351447.0,133914624.0,9393,3105,1754,1880,2059,1882,1818,2198,907,173,388,4530,1928,4648,831,6834,4563,7,327,1233,1940,3310,4582
2024-04-01,금동어린이공원,치킨전문점,39887754.0,1029,26931637.0,12956117.0,7029020.0,5538753.0,4364013.0,3543637.0,6456214.0,4834879.0,8121238.0,1072800.0,0.0,0.0,728144.0,22965676.0,15121134,24354005.0,9912474.0,0,1951427.0,8106676.0,11417305.0,5800884.0,6990186.0,728,301,127,136,127,135,203,127,174,38,0,0,29,564,398,612,301,0,67,195,243,175,233
2024-04-01,금동어린이공원,호프-간이주점,42849814.0,121,32385976.0,10463838.0,4110794.0,10463837.0,1647048.0,1440181.0,14724116.0,10463838.0,0.0,0.0,0.0,10463838.0,3739816.0,747417.0,27898743,42102397.0,747417.0,0,0.0,0.0,41501732.0,2731.0,1345351.0,114,7,15,8,34,34,23,7,0,0,0,8,34,7,72,114,7,0,0,0,72,27,22
2024-04-01,금동어린이공원,커피-음료,70599213.0,15859,44546756.0,26052457.0,8927134.0,8898242.0,8983054.0,8592558.0,9145768.0,11762241.0,14290216.0,245003.0,12000340.0,23510391.0,15348633.0,13887123.0,5607723,37386161.0,31213259.0,1207592,7922700.0,15640245.0,14690765.0,16411555.0,12726562.0,10166,5693,1847,2030,2105,2125,2059,2618,3075,24,3218,5078,3693,2758,1088,8748,6918,263,1923,3536,3286,4084,2572
2024-04-01,금동어린이공원,반찬가게,11392684.0,474,8840653.0,2552031.0,1642301.0,1575268.0,1177860.0,2585546.0,1859678.0,2552031.0,0.0,0.0,512321.0,3966419.0,4524707.0,2389237.0,0,5242130.0,4714139.0,0,68978.0,343701.0,2378778.0,3548626.0,3616186.0,372,102,80,77,53,66,96,102,0,0,20,143,177,134,0,214,251,0,5,25,97,160,179
2024-04-01,금북초등학교,한식음식점,82671046.0,3116,43306988.0,39364058.0,5384803.0,8500146.0,9675226.0,9427412.0,10319401.0,18147704.0,21216354.0,0.0,8683731.0,21119250.0,12670214.0,35169011.0,5028840,38770871.0,39845440.0,140547,3679871.0,15663499.0,22525290.0,15589626.0,21017477.0,2000,1116,245,396,467,388,504,646,470,0,631,1146,704,593,42,1153,1893,15,315,803,1017,508,388
2024-04-01,금호사거리,한식음식점,1371243350.0,20166,1035777323.0,335466027.0,153864705.0,270258010.0,191518256.0,197100995.0,223035357.0,242662362.0,92803665.0,47258088.0,4867645.0,174236735.0,96631379.0,645151498.0,403098005,661734033.0,451537121.0,447632,118714869.0,321819939.0,242465752.0,204070611.0,225752350.0,14656,5510,2296,3552,2643,2726,3439,3549,1961,539,194,4244,2347,8767,4075,10832,7020,26,1738,4504,3657,3711,4219
2024-04-01,금호사거리,분식전문점,158233441.0,8367,120166512.0,38066929.0,26283332.0,34167879.0,9441233.0,32694471.0,17579597.0,21493144.0,16573785.0,21184477.0,1471290.0,11282212.0,16579055.0,38236894.0,69479513,114665878.0,40615222.0,676020,10179113.0,21808756.0,21211503.0,89690090.0,11715619.0,5245,3122,947,1208,894,958,1238,1763,1359,222,176,1152,1643,3594,1580,4178,4051,151,957,2350,2230,1834,710
2024-04-01,금호사거리,호프-간이주점,42533671.0,283,27031027.0,15502644.0,2022524.0,6512526.0,8524937.0,3478740.0,6492300.0,14167778.0,1334866.0,22005056.0,0.0,0.0,0.0,3074236.0,17454379,27759137.0,14774534.0,0,0.0,2629281.0,9040680.0,16443118.0,14420592.0,192,91,10,41,71,40,30,81,10,122,0,0,0,30,131,203,80,0,0,20,50,71,142
2024-04-01,금호사거리,커피-음료,4040898.0,831,2552597.0,1488301.0,728090.0,513945.0,390813.0,396167.0,523582.0,1011831.0,476470.0,0.0,575512.0,1207238.0,1760263.0,497885.0,0,1607789.0,2347452.0,18738,186865.0,518709.0,1321587.0,1254133.0,655208.0,540,291,128,112,64,107,129,205,86,0,145,257,327,102,0,420,400,5,38,103,270,290,114
2024-04-01,금호삼성래미안아파트,한식음식점,489828421.0,11848,384442511.0,105385910.0,65494070.0,118784372.0,49910382.0,69609181.0,80644506.0,55278172.0,50107738.0,5781946.0,15353024.0,111974909.0,53570721.0,246652035.0,56495786,243368586.0,123430539.0,964121,29358913.0,72042406.0,76428760.0,95138336.0,92866589.0,9130,2718,2062,1858,1705,1799,1706,1484,1234,234,624,4563,1170,3931,1326,7143,3577,85,828,1882,1904,2996,3026
2024-04-01,금호삼성래미안아파트,호프-간이주점,7471298.0,198,4210017.0,3261281.0,922382.0,0.0,1647112.0,0.0,1640523.0,3261281.0,0.0,5593591.0,0.0,0.0,0.0,922382.0,955325,7471298.0,0.0,0,0.0,718141.0,2569494.0,4183663.0,0.0,132,66,33,0,33,0,66,66,0,132,0,0,0,33,33,198,0,0,0,33,66,99,0
2024-04-01,금호삼성래미안아파트,커피-음료,35781331.0,2597,20027394.0,15753937.0,2352326.0,4459852.0,4281843.0,4845694.0,4087679.0,7604053.0,8149884.0,0.0,0.0,13268338.0,19056576.0,3456417.0,0,11647516.0,22415859.0,161694,6964635.0,16515826.0,6362486.0,3509211.0,549523.0,1470,1127,180,342,329,334,285,536,591,0,0,933,1334,330,0,808,1696,19,503,1213,471,252,44
2024-04-01,상왕십리역 6번,한식음식점,485766144.0,20721,330631448.0,155134696.0,15258153.0,90005647.0,76549326.0,70994153.0,77824169.0,72043937.0,83090759.0,0.0,19011306.0,196761155.0,82273035.0,164179553.0,23541095,252999868.0,183386173.0,722334,32029681.0,55527963.0,57227962.0,110097186.0,180780915.0,14865,5856,865,3697,3423,3355,3525,2858,2998,0,816,7840,3775,7433,857,11002,8347,60,1903,3126,2678,4729,6852
2024-04-01,상왕십리역 6번,커피-음료,53572499.0,6129,28354398.0,25218101.0,7771552.0,6338017.0,7500001.0,0.0,6744828.0,13781895.0,11436206.0,0.0,11508621.0,18662069.0,20601723.0,2800086.0,0,16265540.0,34578511.0,0,16695724.0,16047910.0,11961334.0,4565265.0,1573817.0,3438,2691,723,956,880,0,879,1320,1371,0,1216,2250,2276,387,0,2131,3946,0,2179,1819,1324,468,286
2024-04-01,행당역 2번,한식음식점,1653742676.0,48182,1074420025.0,579322651.0,194299776.0,185409095.0,242028357.0,212410621.0,240272176.0,315851293.0,263471358.0,3191338.0,27701655.0,433117451.0,258448526.0,810434692.0,120849014,813713796.0,674755733.0,6215036,96579184.0,241082220.0,253263916.0,404651414.0,486677762.0,32464,15718,5434,6541,6904,6438,7147,8303,7415,65,1529,14221,9603,19801,2963,23152,22438,863,3522,7519,8927,11951,12809
2024-04-01,행당역 2번,중식음식점,15849745.0,765,9047368.0,6802377.0,1068214.0,2381018.0,2615625.0,1480025.0,1502486.0,3303227.0,3499150.0,0.0,0.0,8540719.0,2096494.0,5032833.0,179699,8928819.0,5098974.0,269549,1280360.0,3569031.0,3686335.0,3011214.0,2211301.0,455,310,35,120,130,90,80,165,145,0,0,410,110,240,5,455,270,20,60,190,145,175,135
2024-04-01,행당역 2번,치킨전문점,90298348.0,3337,61840603.0,28457745.0,3946721.0,13965635.0,12828046.0,10886468.0,20213733.0,16551759.0,11905986.0,6841108.0,0.0,2201304.0,1847160.0,40037405.0,39371371,50480318.0,36347755.0,348089,6252427.0,15064785.0,21068332.0,28088746.0,16005696.0,2314,1023,279,494,508,429,604,553,470,437,0,97,108,1544,1151,2062,1208,20,364,674,732,930,550
2024-04-01,행당역 2번,분식전문점,73141003.0,7190,55185773.0,17955230.0,7798347.0,11090996.0,5746322.0,11666169.0,18883939.0,7761590.0,10193640.0,259476.0,5416030.0,32555104.0,13481964.0,17087604.0,4340825,30262521.0,24897846.0,2290961,15730219.0,10321756.0,11465075.0,10789355.0,4563001.0,5254,1936,1118,1146,848,1033,1109,990,946,15,459,2098,1682,2466,470,3033,3789,427,1687,1286,1470,1357,595
2024-04-01,행당역 2번,호프-간이주점,187399891.0,2703,125880736.0,61519155.0,19293927.0,24652449.0,24120560.0,32003987.0,25809813.0,47137593.0,14381562.0,46648199.0,0.0,0.0,3452449.0,45116666.0,92182577,105998323.0,72582031.0,979547,22569396.0,94682747.0,24429126.0,18014932.0,17904604.0,1866,837,306,350,318,455,437,496,341,416,0,0,108,853,1326,1679,924,18,366,872,465,428,456
2024-04-01,행당역 2번,커피-음료,88802392.0,16898,56709618.0,32092774.0,9473420.0,11634890.0,10601442.0,11719836.0,13280030.0,15230862.0,16861912.0,0.0,14354223.0,36337202.0,22437691.0,15189681.0,483595,35690206.0,48950211.0,2580858,15326233.0,20057298.0,18521506.0,17170589.0,10983935.0,10768,6130,1960,2227,2034,2170,2377,2867,3263,0,3106,5866,4569,3239,118,7241,9460,785,3782,4049,3615,2877,1592
2024-04-01,응봉산,한식음식점,76602350.0,2386,62445821.0,14156529.0,15490237.0,16409962.0,8006996.0,11587269.0,10951357.0,9141780.0,5014749.0,0.0,76822.0,24732311.0,9195128.0,34437919.0,8160170,34617170.0,24386614.0,311555,2377205.0,9171655.0,14124988.0,15460363.0,17558021.0,1934,452,449,465,222,414,384,282,170,0,4,1024,359,888,111,1382,708,13,111,372,325,500,773
2024-04-01,응봉산,커피-음료,2871788.0,508,2871788.0,0.0,536856.0,707008.0,440317.0,350726.0,836881.0,0.0,0.0,0.0,604915.0,1363319.0,903554.0,0.0,0,1163300.0,1708488.0,0,24308.0,265996.0,1402905.0,533382.0,645197.0,508,0,98,132,63,63,152,0,0,0,70,216,222,0,0,161,347,0,7,49,256,98,98
2024-04-01,왕십리파출소,한식음식점,1196530783.0,14605,810356228.0,386174555.0,157389180.0,127349171.0,147757771.0,196567148.0,181292958.0,211797648.0,174376907.0,0.0,1707667.0,177124928.0,80261047.0,728346543.0,209090598,616212390.0,323140103.0,0,53399216.0,201835263.0,147579795.0,250187245.0,286350972.0,10800,3805,2262,1899,1984,2294,2361,1979,1826,0,16,4953,1094,7128,1414,7830,4877,0,1120,3105,2519,2801,3162
2024-04-01,상왕십리역 3번,한식음식점,2593417795.0,24968,2068984314.0,524433481.0,410945446.0,403255478.0,391270778.0,374552742.0,488959870.0,329235947.0,195197534.0,3360315.0,26981394.0,548087313.0,243455368.0,1490354971.0,281178434,882367239.0,493181755.0,772100,59895221.0,169824609.0,253018637.0,441978383.0,450060045.0,20178,4790,4362,4116,3684,4085,3931,3181,1609,220,833,9974,2726,9940,1275,12654,6820,5,1286,2889,3210,6512,5571
2024-04-01,상왕십리역 3번,분식전문점,76994256.0,7685,69774955.0,7219301.0,11325649.0,13256223.0,14657635.0,12752258.0,17783190.0,7219301.0,0.0,0.0,9698424.0,40148582.0,10376838.0,16770412.0,0,28516991.0,43891181.0,0,11880471.0,21976185.0,14539864.0,15043173.0,8968481.0,7045,640,1212,1454,1482,1347,1550,640,0,0,1173,3615,1163,1734,0,2630,4831,0,1375,2238,1495,1564,791
2024-04-01,상왕십리역 3번,호프-간이주점,120059055.0,2145,103536277.0,16522778.0,20299782.0,24546131.0,18393906.0,19807024.0,20489434.0,13461557.0,3061221.0,17184605.0,23525.0,0.0,229917.0,21845761.0,80775247,58159834.0,27396597.0,914926,2319218.0,14082339.0,21844688.0,31807340.0,14587919.0,1803,342,355,412,277,347,412,272,70,235,12,0,7,478,1413,1105,563,19,75,236,331,676,335
2024-04-01,상왕십리역 3번,커피-음료,105842883.0,13773,78084896.0,27757987.0,13871903.0,16729182.0,17163643.0,15256906.0,15063262.0,15070595.0,12687392.0,79002.0,10429485.0,42266322.0,28301561.0,22584729.0,2181784,42274025.0,49726533.0,1053259,18376992.0,26721679.0,14279026.0,18151739.0,13417856.0,10131,3642,1952,2181,1996,1889,2113,1903,1739,5,2538,4643,3555,2805,227,6179,6948,173,2886,4051,1992,2290,1733
2024-04-01,청계천박물관,한식음식점,157721702.0,7671,157721702.0,0.0,36856526.0,40720981.0,30021629.0,28579668.0,21542898.0,0.0,0.0,0.0,10699351.0,105118963.0,20533525.0,21369863.0,0,94967556.0,24369142.0,0,6113915.0,23302091.0,24109589.0,35962508.0,29848594.0,7671,0,1816,2078,1413,1355,1009,0,0,0,692,4730,951,1298,0,5163,1039,0,317,1355,1240,1644,1644
2024-04-01,성동구보건소,한식음식점,362365343.0,2644,275728276.0,86637067.0,37009428.0,59678919.0,55845823.0,68910057.0,54284049.0,80476730.0,6160337.0,5760408.0,193114.0,35009621.0,1572359.0,171312348.0,148517493,143826494.0,156379637.0,0,83514783.0,118924537.0,24680835.0,47814316.0,25271660.0,2030,614,295,383,367,517,468,485,129,104,24,436,38,1052,990,1324,1019,0,555,690,253,432,413
2024-04-01,성동구보건소,치킨전문점,34704001.0,751,23464337.0,11239664.0,6214941.0,4186290.0,3811050.0,4778470.0,4473586.0,6238395.0,5001269.0,6109405.0,0.0,0.0,0.0,11198620.0,17395976,25351826.0,8642733.0,0,1570383.0,5329137.0,5193052.0,13822903.0,8079083.0,504,247,105,93,101,94,111,141,106,118,0,0,0,253,380,535,204,0,30,132,95,304,179
2024-04-01,성동구보건소,호프-간이주점,173094612.0,3208,118166620.0,54927992.0,10260952.0,24104186.0,28570403.0,20446278.0,34784801.0,39468195.0,15459797.0,26033269.0,2194130.0,4884776.0,1575971.0,57656939.0,80749527,118319280.0,50029012.0,55709,21429600.0,67488680.0,49965725.0,17849098.0,11559480.0,2240,968,226,421,505,475,613,441,527,371,102,426,249,953,1107,1901,1251,15,544,1192,724,388,287
2024-04-01,왕십리역 9번,한식음식점,710111545.0,18358,559116766.0,150994779.0,120964494.0,120915294.0,100114033.0,98267478.0,118855467.0,88601470.0,62393309.0,926423.0,12156691.0,266763723.0,118351064.0,277040106.0,34873538,327562511.0,161223669.0,1978810,28377704.0,63296309.0,80062720.0,144839908.0,170230728.0,14649,3709,3194,3056,2730,2586,3083,2240,1469,73,461,9996,2143,5268,417,10895,4809,145,1226,2188,2905,4693,4549
2024-04-01,왕십리역 9번,패스트푸드점,26592730.0,2159,16404936.0,10187794.0,3516385.0,2743073.0,2750368.0,3358318.0,4036792.0,5788177.0,4399617.0,1615689.0,0.0,1619581.0,6961276.0,9751527.0,6644657,18567037.0,8025693.0,7577190,11470280.0,2031980.0,2489597.0,2586319.0,437364.0,1342,817,228,219,243,292,360,452,365,126,0,204,627,681,521,1458,701,564,806,217,289,259,24
2024-04-01,왕십리역 9번,분식전문점,12968750.0,1250,12968750.0,0.0,2397322.0,3093750.0,2066964.0,2776785.0,2633929.0,0.0,0.0,0.0,0.0,8214286.0,4683035.0,71429.0,0,5946428.0,3272322.0,0,991072.0,1526786.0,1879464.0,3116071.0,1705357.0,1250,0,276,287,215,223,249,0,0,0,0,750,482,18,0,581,357,0,135,125,170,321,188
2024-04-01,왕십리역 9번,커피-음료,254381845.0,45024,172053435.0,82328410.0,30246690.0,35140910.0,34503577.0,35066311.0,37095947.0,44163324.0,38165086.0,0.0,42329116.0,80565060.0,66696176.0,54220480.0,10571013,111684607.0,126946764.0,8382004,46458930.0,56529469.0,47893360.0,45535756.0,33831855.0,30772,14252,5502,6231,6146,6201,6692,7671,6581,0,8956,12867,12373,9491,1337,20946,23167,1991,9422,10578,8404,8316,5400
2024-04-01,서울숲카페거리,호프-간이주점,14232075.0,261,10001929.0,4230146.0,0.0,0.0,2745228.0,2900639.0,4356062.0,1201320.0,3028826.0,0.0,0.0,5894298.0,7623110.0,714667.0,0,3174575.0,11057500.0,794074,1129457.0,2842306.0,5034383.0,3576805.0,855050.0,159,102,0,0,58,56,45,35,67,0,0,101,126,34,0,48,213,11,25,72,71,59,23
2024-04-01,서울숲카페거리,커피-음료,8324425.0,990,5057173.0,3267252.0,647497.0,1581529.0,617727.0,1153586.0,1056834.0,2262516.0,1004736.0,0.0,238160.0,468877.0,3040257.0,4309201.0,267930,1562923.0,6761502.0,558187,5719554.0,1101488.0,498647.0,409337.0,37212.0,617,373,82,179,74,141,141,246,127,0,37,67,365,491,30,194,796,74,649,141,67,52,7
2024-04-01,한양대역 4번,한식음식점,211280389.0,5335,165603375.0,45677014.0,30276471.0,23782330.0,42484345.0,30366056.0,38694173.0,40212452.0,5464562.0,0.0,868689.0,73559299.0,12695178.0,91446661.0,32710562,78789744.0,30219281.0,1830123,34935832.0,19811524.0,14347767.0,29122882.0,8960894.0,4436,899,888,935,947,865,801,634,265,0,65,2799,492,1823,156,2899,1367,106,1726,605,474,991,363
2024-04-01,한양대역 4번,커피-음료,128145998.0,20429,89148067.0,38997931.0,17496962.0,20900955.0,15747700.0,18541065.0,16461385.0,22139753.0,16858178.0,12612886.0,12994973.0,23388551.0,25646959.0,33971691.0,19530938,67318592.0,58977828.0,9547468,62498828.0,13060855.0,23760543.0,13389335.0,4039388.0,14588,5841,2583,3299,2759,3215,2732,3020,2821,2239,2469,2891,3686,5953,3191,10362,9911,1726,11097,2008,3015,1889,538
2024-04-01,마장역 2번,한식음식점,3101439189.0,39438,2031430693.0,1070008496.0,337029838.0,401930969.0,419500112.0,386892698.0,486077076.0,620324502.0,449683994.0,137701728.0,70530533.0,623233645.0,380832386.0,1475558165.0,413582732,1450326198.0,861515525.0,2846786,124540734.0,368496271.0,490955613.0,675993927.0,649008390.0,27860,11578,4639,5935,5413,5465,6408,6477,5101,1845,1250,12922,4733,14897,3791,21325,11099,56,2374,5170,6392,9340,9092
2024-04-01,마장역 2번,분식전문점,146167260.0,12633,132660622.0,13506638.0,25514895.0,31832742.0,25429104.0,20720919.0,29162962.0,13257666.0,248972.0,0.0,8449733.0,89036274.0,13662695.0,35018558.0,0,71392599.0,33415336.0,458962,6636500.0,34314553.0,27455218.0,23252257.0,12690444.0,11661,972,2242,2211,2411,2439,2358,953,19,0,1415,7660,1440,2118,0,7879,3898,99,738,3017,3304,3280,1340
2024-04-01,마장역 2번,호프-간이주점,399378721.0,10864,275506014.0,123872707.0,62683726.0,50118448.0,35802377.0,63835530.0,63065933.0,79081485.0,44791222.0,56276594.0,754926.0,12132078.0,11563291.0,110026793.0,208625039,236022116.0,108680699.0,102157,48502136.0,65797188.0,116906779.0,73039127.0,40355426.0,7675,3189,1673,1515,1101,1548,1838,1794,1395,1150,111,1184,1006,3236,4177,6321,3496,12,1595,1770,2889,2309,1240
